ID,Date (Activities),Type (Activities),Action (Activities),Notes (Activities)
88193,02/16/2022,Petitioner,Accepted,REJECTED [352] MMR 01/08/2022 CIR. 02/20/2022  [JOEL]
88193,01/20/2025,Regular,Accepted,RAISED [ 352 ] MMR 07/2024 CIR 01/20/2025   [JOEL]
88225,07/17/2019,Petitioner,No Action,ML(15) CIR.12 07/20/19 CEL
88225,11/11/2021,Petitioner,Accepted,ELECTED [15] MMR 07/03/2021 [JOEL]
88225,02/18/2022,Petitioner,Accepted,ELECTED [15] MMR 12/04/2021  [JOEL]
88225,04/18/2022,Regular,Accepted,RAISED [15]  MMR 03/2022 CIR. 04/10/2022 [JOEL]
88225,09/11/2024,Regular,Accepted,MM CERT ISSUED 09/12/2024; PROF EXAM 06/04/2022 [JOEL]
88226,07/17/2019,Petitioner,No Action,ML(15) CIR.12 07/20/19 CEL
88226,11/11/2021,Petitioner,Accepted,ELECTED [15] MMR 07/03/2021 [JOEL]
88226,01/14/2023,Petitioner,Accepted,PASSED [15] MMR 10/2022 [JOEL]
88227,07/17/2019,Petitioner,No Action,ML(15) CIR.12 07/20/19 CEL
88227,11/11/2021,Petitioner,Accepted,ELECTED [15] MMR 07/03/2021 [JOEL]
88227,01/14/2023,Petitioner,Accepted,PASSED [15] MMR 10/2022 [JOEL]
88227,05/12/2023,Regular,Accepted,RAISED [15] MMR 04/2023 CIR. 05/20/2023 [JOEL]
88227,09/19/2024,Regular,Accepted,MM CERT ISSUED 09/12/2024; PROF EXAM 10/07/2022 [JOEL]
88228,07/17/2019,Petitioner,No Action,ML(15) CIR.12  11/20/2020 [JOEL]
88228,11/11/2021,Petitioner,Accepted,ELECTED [15] MMR 07/03/2021 [JOEL]
88228,02/18/2022,Petitioner,Accepted,INITIATED [15] MMR 09/2022 [JOEL]
88228,01/14/2023,Petitioner,Accepted,PASSED [15] MMR 10/2022 [JOEL]
88238,07/17/2019,Petitioner,No Action,ML(69) CIR. 12 07/20/19 CEL
88238,02/19/2021,Petitioner,Accepted,PASSED [69] MMR 11/07/2020 [JOEL]
88238,07/28/2021,Regular,Accepted,RAISED [69] MMR 01/21/2021 CIR. 07/30/2021 [JOEL]
88238,03/17/2022,Regular,Accepted,MM CERT ISSUED 03/09/2022 S.I NO. 216017; PROF EXAM 10/02/2021 [JOEL]
88273,07/19/2019,Petitioner,No Action,ML(346) CIR.12 07/20/19 CEL
88273,02/28/2020,Petitioner,Accepted,REJECTED [346] MMR 11/22/19- CIR. 02/29/2020 [JOEL]
88273,01/14/2023,Petitioner,Accepted,INITIATED [346] MMR 10/2022 [JOEL]
88334,12/09/2023,Affiliate,No Action,PET FOR AFFILIATION [31] FROM PERDON Y. ABRAZA MASONIC LODGE NO. 441
88334,12/11/2023,Affiliate,No Action,PET FOR AFFILIATION [31] FROM PERDON Y. ABRAZA MASONIC LODGE NO. 441- CIR 12/10/2023 [JOEL]
88334,05/20/2024,Affiliated,Accepted,AFFILIATED [ 31 ] MMR 04/2024 CIR 05/20/2024 [JOEL]
88405,07/30/2019,Petitioner,No Action,ML(51) CIR.12 07/30/19 CEL
88405,02/08/2021,Petitioner,Accepted,INITIATED [51] MMR 01/11/2020 [JOEL]
88405,02/08/2021,Regular,Accepted,RAISED [51] MMR 03/14/2020- CIR. 02/10/2021 [JOEL]
88405,07/22/2022,Regular,Accepted,MM CERT ISSUED 04/20/2022 S.I NO. 216916; PROF EXAM 11/13/2021 [JOEL]
88405,10/09/2024,Honorary,Accepted,HONORARY CERT ISSUED 09/26/2024 [JOEL]
88555,08/29/2019,Petitioner,No Action,ML [448] CIR. 08/30/19 [JOEL]
88555,03/10/2022,Regular,Accepted,RAISED [448] MMR 01/23/2021   CIR. 03/10/2022 [JOEL]
88556,08/29/2019,Petitioner,No Action,ML [448] CIR. 08/30/19 [JOEL]
88556,03/10/2022,Regular,Accepted,RAISED [448] MMR 01/23/2021   CIR. 03/10/2022 [JOEL]
88618,09/04/2019,Petitioner,No Action,ML(69) CIR.12 09/10/19 CEL
88618,03/14/2022,Petitioner,Accepted,PASSED [69] MMR 11/2021  [JOEL]
88618,07/26/2022,Regular,Accepted,RAISED [69] MMR 05/2022 CIR. 07/30/2022 [JOEL]
88618,08/03/2023,Regular,Accepted,MM CERT ISSUED 01/04/2023; PROF EXAM 10/2022 [JOEL\\]
88619,09/04/2019,Petitioner,No Action,ML(69) CIR.12 09/10/19 CEL
88619,02/19/2021,Petitioner,Accepted,PASSED [69] MMR 11/07/2020 [JOEL]
88619,07/28/2021,Regular,Accepted,RAISED [69] MMR 01/21/2021 CIR. 07/30/2021 [JOEL]
88619,08/03/2023,Regular,Accepted,MM CERT ISSUED 01/04/2023; PROF EXAM 10/2022 [JOEL\\]
88620,09/04/2019,Petitioner,No Action,ML(69) CIR.12 09/10/19 CEL
88620,02/19/2021,Petitioner,Accepted,PASSED [69] MMR 11/07/2020 [JOEL]
88620,07/28/2021,Regular,Accepted,RAISED [69] MMR 01/21/2021 CIR. 07/30/2021 [JOEL]
88620,03/17/2022,Regular,Accepted,MM CERT ISSUED 03/09/2022 S.I NO. 216017; PROF EXAM 10/02/2021 [JOEL]
88711,09/26/2019,Petitioner,No Action,ML(352) CIR. 12 09/30/19 CEL
88711,11/11/2020,Petitioner,Accepted,ELECTED [352] MMR 11/07/2020 [JOEL]
88711,03/04/2022,Petitioner,Accepted,PASSED [352] MMR 07/2021 [JOEL]
88711,11/03/2022,Regular,Accepted,RAISED [352] MMR 09/2022 CIR. 11/10/2022 [JOEL]
88711,07/25/2024,Regular,Accepted,MM CERT ISSUED 05/23/2024; PROF EXAM 07/01/2023 [JOEL]
89043,12/06/2019,Petitioner,No Action,ML(69) CIR.12 12/10/19 CEL
89043,02/19/2021,Petitioner,Accepted,INITIATED [69] MMR 11/07/2020 [JOEL]
89043,07/28/2021,Petitioner,Accepted,PASSED [69] MMR 03/06/2021 [JOEL]
89043,03/14/2022,Regular,Accepted,RAISED [69] MMR 11/2021 CIR. 03/20/2022 [JOEL]
89043,08/03/2023,Regular,Accepted,MM CERT ISSUED 01/04/2023; PROF EXAM 10/2022 [JOEL\\]
89097,12/27/2019,Petitioner,No Action,ML [352] CIR. PULL OUT JURISDICTION[JOEL]
89097,12/29/2021,Petitioner,Accepted,REJECTED [352] MMR 03/06/2021  CIR. 12/30/2021 [JOEL]
89097,02/16/2022,Petitioner,Accepted,ELECTED [352] MMR 01/08/2022 [JOEL]
89097,01/27/2023,Regular,Accepted,RAISED [352] MMR 11/2022 CIR. 01/30/2023 [JOEL]
89097,07/25/2024,Regular,Accepted,MM CERT ISSUED 05/23/2024; PROF EXAM 11/04/2023 [JOEL]
89856,12/15/2020,Petitioner,No Action,ML [31] CIR. 12/20/2020 [JOEL]
89856,03/08/2023,Regular,Accepted,RAISED [31] MMR 03/2022 CIR. 03/10/2023 [JOEL]
89860,12/16/2020,Petitioner,No Action,ML [51] CIR. 12/20/2020 [JOEL]
89860,02/04/2022,Petitioner,Accepted,REJECTED [51] 07/2021 CIR. 02/10/2022 [JOEL]
90336,02/26/2021,Petitioner,No Action,ML [346] CIR. 02/28/21 [JOEL]
90336,01/14/2023,Petitioner,Accepted,REJECTED [346] MMR 05/2022  [JOEL]
90336,11/23/2023,Petitioner,Accepted,INITIATED [346]  MMR 08/2023  [JOEL]
90336,02/20/2024,Regular,Accepted,+RAISED [346] MMR 01/2024 CIR 02/20/2024 [JOEL]
90336,12/05/2024,Regular,Accepted,IMES GARDUATE APRIL 5 & 6 2024 [JOEL]
90336,12/09/2024,Regular,Accepted,MM CERT ISSUED 11/30/2024; PROF EXAM 02/24/2024 [JOEL]
90337,02/26/2021,Petitioner,No Action,ML [346] CIR. 02/28/21 [JOEL]
90337,01/14/2023,Petitioner,Accepted,PASSED [346] MMR 09/2022  [JOEL]
90337,02/10/2023,Regular,Accepted,RAISED [346] MMR 11/2022 CIR. 02/10/2023 [JOEL]
90337,12/05/2024,Regular,Accepted,IMES GARDUATE APRIL 5 & 6 2024 [JOEL]
90338,02/26/2021,Petitioner,No Action,ML [346] CIR. 02/28/21 [JOEL]
90338,01/14/2023,Petitioner,Accepted,PASSED [346] MMR 11/2022 [JOEL]
90338,03/10/2023,Regular,Accepted,RAISED [346] MMR 12/2022  CIR. 03/10/2023 [JOEL]
90339,02/26/2021,Petitioner,No Action,ML [346] CIR. 02/28/2021 [JOEL]
90339,01/14/2023,Petitioner,Accepted,REJECTED [346] MMR 04/2022 CIR. 01/20/2023 [JOEL]
90339,12/05/2024,Regular,Accepted,"INITIATED, PASSED & RAISED [ 346 ] MMR 02/2024, 03/2024 & 04/2024 CIR 12/10/2024  [JOEL]"
90339,12/05/2024,Regular,Accepted,MM CERT ISSUED 11/30/2024; PROF EXAM 04/20/2024 [JOEL]
90340,02/26/2021,Petitioner,No Action,ML [346] CIR. 02/28/2021[JOEL]
90341,02/26/2021,Petitioner,No Action,ML [346] CIR. 02/28/2021 [JOEL]
90341,01/14/2023,Petitioner,Accepted,PASSED [346] MMR 09/2022  [JOEL]
90341,02/10/2023,Regular,Accepted,RAISED [346] MMR 11/2022 CIR. 02/10/2023 [JOEL]
90342,02/26/2021,Petitioner,No Action,ML [346] CIR. 02/28/2021 [JOEL]
90342,01/14/2023,Petitioner,Accepted,PASSED [346] MMR 07/2022  [JOEL]
90342,06/20/2023,Regular,Accepted,RAISED [346] MMR 04/2023 CIR 06/20/2023 [JOEL]
90342,12/05/2024,Regular,Accepted,IMES GARDUATE APRIL 5 & 6 2024 [JOEL]
90343,02/26/2021,Petitioner,No Action,ML [346] CIR. 02/28/2021 [JOEL]
90343,01/14/2023,Petitioner,Accepted,PASSED [346] MMR 07/2022  [JOEL]
90343,12/05/2024,Petitioner,Accepted,DROPPED [ 346 ] MMR 04/2024 CIR 12/10/2024 [JOEL]
90612,03/25/2021,Petitioner,No Action,ML [31] CIR. 03/30/2021 [JOEL]
90612,10/25/2023,Regular,Accepted,RAISED [31] MMR 09/2023 CIR 10/30/2023 [JOEL]
90612,01/23/2024,Regular,Accepted,MM CERT ISSUED 01/30/2024; PROFICIENCY EXAM 12/16/2023 PER MMR 01/2024 [JOEL]
90613,03/25/2021,Petitioner,No Action,ML [31] CIR. 03/30/.20212 [JOEL]
90613,07/10/2023,Regular,Accepted,RAISED [31] MMR 06/2023  CIR. 07/10/2023 [JOEL]
90613,10/25/2023,Regular,Accepted,MM CERT ISSUED  11/03/2023 PROF EXAM 09/09/2023 PER MMR 09/2023 [JOEL]
90614,03/25/2021,Petitioner,No Action,ML [31] CIR. 03/30/.20212 [JOEL]
90614,07/10/2023,Regular,Accepted,RAISED [31] MMR 06/2023  CIR. 07/10/2023 [JOEL]
90614,10/25/2023,Regular,Accepted,MM CERT ISSUED  11/03/2023 PROF EXAM 09/09/2023 PER MMR 09/2023 [JOEL]
90615,03/25/2021,Petitioner,No Action,ML [31] CIR. 11/30/2021 [JOEL]
90615,06/30/2023,Petitioner,Accepted,INITIATED [31] MMR 04/2023  [JOEL]
90615,06/21/2024,Petitioner,Accepted,PASSED [ 31] MMR 05/2024  [JOEL]
90616,03/25/2021,Petitioner,No Action,ML [31] CIR. 03/30/.20212 [JOEL]
90616,03/08/2023,Regular,Accepted,RAISED [31] MMR 12/2022 CIR. 03/10/2023 [JOEL]
90616,06/06/2023,Regular,Accepted,MM CERT ISSUED 05/09/2023; PROF EXAM 03/18/2023  [JOEL]
90617,03/25/2021,Petitioner,No Action,ML [31] CIR. 03/30/.20212 [JOEL]
90617,07/10/2023,Regular,Accepted,RAISED [31] MMR 06/2023  CIR. 07/10/2023 [JOEL]
90617,10/25/2023,Regular,Accepted,MM CERT ISSUED  11/03/2023 ;PROF EXAM 09/09/2023 PER MMR 09/2023 [JOEL]
90618,03/25/2021,Petitioner,No Action,ML [31] CIR. 03/30/.20212 [JOEL]
90618,03/08/2023,Regular,Accepted,RAISED [31] MMR 12/2022 CIR. 03/10/2023 [JOEL]
90618,06/06/2023,Regular,Accepted,MM CERT ISSUED 05/09/2023; PROF EXAM 03/18/2023  [JOEL]
90619,03/25/2021,Petitioner,No Action,ML [31] CIR. 03/30/.20212 [JOEL]
90619,03/08/2023,Regular,Accepted,RAISED [31] MMR 12/2022 CIR. 03/10/2023 [JOEL]
90619,06/06/2023,Regular,Accepted,MM CERT ISSUED 05/09/2023; PROF EXAM 01/28/2023  [JOEL]
90644,03/26/2021,Petitioner,No Action,ML [352]- CIR. 03/30/2021 [JOEL]
90644,02/16/2022,Petitioner,Accepted,REJECTED [352] MMR 01/08/2022 CIR. 02/20/2022  [JOEL]
90645,03/26/2021,Petitioner,No Action,ML [352]- CIR. 03/30/2021 [JOEL]
90645,02/16/2022,Petitioner,Accepted,ELECTED [352] MMR 01/08/2022 [JOEL]
90645,01/27/2023,Regular,Accepted,RAISED [352] MMR 11/2022 CIR. 01/30/2023 [JOEL]
90645,07/25/2024,Regular,Accepted,MM CERT ISSUED 05/23/2024; PROF EXAM 10/07/2023 [JOEL]
91118,07/26/2021,Petitioner,No Action,ML [69][ CIR. 07/30/2021 [JOEL]
91118,03/14/2022,Petitioner,Accepted,INITIATED [69] MMR 11/2021  [JOEL]
91118,07/26/2022,Petitioner,Accepted,PASSED [69] MMR 05/2022 [JOEL]
91118,02/09/2023,Regular,Accepted,RAISED [69] MMR 11/2022 CIR. 02/10/2023 [JOEL]
91119,07/26/2021,Petitioner,No Action,ML [69] CIR. 07/30/2021 [JOEL]
91119,03/14/2022,Petitioner,Accepted,INITIATED [69] MMR 11/2021  [JOEL]
91119,07/26/2022,Petitioner,Accepted,PASSED [69] MMR 05/2022 [JOEL]
91119,02/09/2023,Regular,Accepted,RAISED [69] MMR 11/2022 CIR. 02/10/2023 [JOEL]
91119,09/07/2023,Regular,Accepted,MM CERT ISSUED 12/11/2023; PROFICIENCY EXAM 06/03/2023 [JOEL]
91120,07/26/2021,Petitioner,No Action,ML [69] CIR. 07/30/2021 [JOEL]
91120,03/14/2022,Petitioner,Accepted,INITIATED [69] MMR 11/2021  [JOEL]
91120,07/26/2022,Petitioner,Accepted,PASSED [69] MMR 05/2022 [JOEL]
91120,02/09/2023,Regular,Accepted,RAISED [69] MMR 11/2022 CIR. 02/10/2023 [JOEL]
91120,09/07/2023,Regular,Accepted,MM CERT ISSUED 12/11/2023; PROFICIENCY EXAM 06/03/2023 [JOEL]
91179,08/05/2021,Petitioner,No Action,ML [69] CIR. 08/10/2021 [JOEL]
91179,03/14/2022,Petitioner,Accepted,INITIATED [69] MMR 11/2021  [JOEL]
91186,08/05/2021,Petitioner,No Action,ML [448] CIR. 08/10/2021 [JOEL]
91186,03/02/2023,Petitioner,Accepted,INITIATED PER 2022 A/R [JOEL]
91187,08/05/2021,Petitioner,No Action,ML [448] CIR. 08/10/2021 [JOEL]
91187,03/02/2023,Petitioner,Accepted,INITIATED  PER 2022 A/R [JOEL]
91187,04/19/2024,Regular,Accepted,RAISED [448] MMR 10/2023 CIR 04/20/2024 [JOEL]
91188,08/05/2021,Petitioner,No Action,ML [448] CIR. 08/10/2021 [JOEL]
91188,03/02/2023,Petitioner,Accepted,INITIATED & PASSED PER 2022 A/R [JOEL]
91188,04/19/2024,Regular,Accepted,RAISED [448] MMR 01/2023 CIR 04/20/2024 [JOEL]
91189,08/05/2021,Petitioner,No Action,ML [448] P10/10/2021 [JOEL]
91225,10/07/2021,Petitioner,No Action,ML [15] CIR. 10/10/2021 [JOEL]
91225,11/04/2022,Petitioner,Accepted,INITIATED [15] MMR 09/2022 [JOEL]
91225,09/11/2024,Petitioner,Accepted,PASSED [ 15 ] MMR 05/2024  [JOEL]
91388,11/26/2021,Petitioner,No Action,ML [31] CIR. 11/30/2021 [JOEL]
91388,05/28/2025,Petitioner,Accepted,INITIATED PER MMR 10/2022 [JOEL]
91389,11/26/2021,Petitioner,No Action,ML [31] CIR. 11/30/2021 [JOEL]
91389,07/25/2024,Regular,Accepted,RAISED [ 31 ] MMR 06/2024 CIR 07/30/2024 [JOEL]
91389,08/30/2024,Regular,Accepted,MM CERT ISSUED 08/21/2024;PROF EXAM 07/13/2024 [JOEL]
91390,11/26/2021,Petitioner,No Action,ML [31] CIR. 11/30/2021 [JOEL]
91390,05/20/2024,Regular,Accepted,RAISED [ 31 ] MMR 04/2024 CIR 05/20/2024 [JOEL]
91390,08/30/2024,Regular,Accepted,MM CERT ISSUED 08/21/2024;PROF EXAM 07/13/2024 [JOEL]
91391,11/26/2021,Petitioner,No Action,ML [31] CIR. 11/30/2021 [JOEL]
91391,08/30/2024,Petitioner,Accepted,PASSED [ 31 ] MMR 07/2024 [JOEL]
91392,11/26/2021,Petitioner,No Action,ML [31] CIR. 11/30/2021 [JOEL]
91392,05/28/2025,Petitioner,Accepted,INITIATED PER MMR 10/2022 [JOEL]
91393,11/26/2021,Petitioner,No Action,ML [31] CIR. 11/30/2021 [JOEL]
91393,07/25/2024,Regular,Accepted,RAISED [ 31 ] MMR 06/2024 CIR 07/30/2024 [JOEL]
91394,11/26/2021,Petitioner,No Action,ML [31] CIR. 03/30/2022 [JOEL]
91394,04/15/2024,Regular,Accepted,RAISED [ 51 ] MMR 03/2024 CIR 04/20/2024 [JOEL]
91394,08/30/2024,Regular,Accepted,MM CERT ISSUED 08/21/2024; PROF EXAM 07/13/2024 [JOEL]
91395,11/26/2021,Petitioner,No Action,ML [31] CIR. 11/30/2021 [JOEL]
91395,06/30/2023,Petitioner,Accepted,INITIATED [31] MMR 04/2023  [JOEL]
91395,06/21/2024,Petitioner,Accepted,PASSED [ 31] MMR 05/2024  [JOEL]
91396,11/26/2021,Petitioner,No Action,ML [31] CIR. 03/30/2022 [JOEL]
91396,05/20/2024,Regular,Accepted,RAISED [ 31 ] MMR 04/2024 CIR 05/20/2024 [JOEL]
91396,08/30/2024,Regular,Accepted,MM CERT ISSUED 08/21/2024;PROF EXAM 07/13/2024 [JOEL]
91519,12/29/2021,Petitioner,No Action,ML [352] CIR. 12/30/2021 [JOEL]
91519,02/16/2022,Petitioner,Accepted,REJECTED [352] MMR 01/08/2022 CIR. 02/20/2022  [JOEL]
91519,06/05/2025,Petitioner,Accepted,DROPPED PER APPROVED  LODGE RESOLUTION 12/07/2024 [JOEL]
91545,12/27/2021,Petitioner,No Action,ML [346] CIR. 12/30/2021 [JOEL]
91545,01/14/2023,Petitioner,Accepted,REJECTED [346] MMR 04/2022  [JOEL]
91545,11/23/2023,Petitioner,Accepted,INITIATED [346]  MMR 07/2023  [JOEL]
91545,02/20/2024,Regular,Accepted,+RAISED [346] MMR12/2023 CIR 02/20/2024 [JOEL]
91545,12/05/2024,Regular,Accepted,IMES GARDUATE APRIL 5 & 6 2024 [JOEL]
91545,12/09/2024,Regular,Accepted,MM CERT ISSUED 11/30/2024; PROF EXAM 04/20/2024 [JOEL]
91546,12/27/2021,Petitioner,No Action,ML [346] CIR. 12/30/2021 [JOEL]
91547,12/27/2021,Petitioner,No Action,ML [346] CIR. 12/30/2021 [JOEL]
91547,01/14/2023,Petitioner,Accepted,PASSED [346] MMR 11/2022 [JOEL]
91547,06/20/2023,Regular,Accepted,RAISED [346] MMR 04/2023 CIR 06/20/2023 [JOEL]
91547,11/15/2024,Regular,Accepted,MM CERT ISSUED 12/02/2023; PROF EXAM 12/02/2023 [JOEL]
91547,12/05/2024,Regular,Accepted,IMES GARDUATE APRIL 5 & 6 2024 [JOEL]
91548,12/27/2021,Petitioner,No Action,ML [346] CIR. 12/30/2021 [JOEL]
91548,01/14/2023,Petitioner,Accepted,PASSED [346] MMR 11/2022 [JOEL]
91548,03/10/2023,Regular,Accepted,RAISED [346] MMR 12/2022  CIR. 03/10/2023 [JOEL]
91548,12/05/2024,Regular,Accepted,IMES GARDUATE APRIL 5 & 6 2024 [JOEL]
91836,03/08/2022,Petitioner,No Action,"ML [15] CIR. 03/10/2022 [JOEL]\
"
91837,03/08/2022,Petitioner,No Action,ML [15] CIR. 03/10/2022 [JOEL]
91837,09/01/2023,Petitioner,Accepted,INITIATED [15] MMR 07/2023 [JOEL]
91837,09/11/2024,Petitioner,Accepted,PASSED [ 15 ] MMR 05/2024  [JOEL]
91837,05/23/2025,Regular,Accepted,RAISED [ 15] CIR 05/30/2025 [JOEL]
91838,03/08/2022,Petitioner,No Action,ML [15] CIR. 03/10/2022 [JOEL]
91838,01/27/2023,Petitioner,Accepted,INITIATED [15] MMR 11/2022 [JOEL]
91839,03/08/2022,Petitioner,No Action,ML [15] CIR. 03/10/2022 [JOEL]
91839,11/04/2022,Petitioner,Accepted,INITIATED [15] MMR 09/2022 [JOEL]
91839,12/09/2023,Regular,Accepted,RAISED [15] MMR 11/2023 CIR 12/10/2023 [JOEL]
91839,04/05/2024,Regular,Accepted,MM CERT ISSUED 09/12/2024; PROF EXAM 02/03/2024 [JOEL]
91949,03/29/2022,Petitioner,No Action,ML [15] CIR. 03/30/2022 [JOEL]
91949,12/18/2023,Petitioner,Accepted,PASSED [15] MMR 09/2023 [JOEL]
91949,03/25/2024,Regular,Accepted,RAISED [ 15 ] MMR 02/2024 CIR 03/30/2024  [JOEL]
91949,09/11/2024,Regular,Accepted,MM CERT ISSUED 09/12/2024; PROF EXAM 04/06/2024 [JOEL]
91950,03/29/2022,Petitioner,No Action,ML [15] CIR. 03/30/2022 [JOEL]
91950,09/01/2023,Petitioner,Accepted,INITIATED [15] MMR 07/2023 [JOEL]
92020,04/08/2022,Petitioner,No Action,ML [352]  CIR. 04/10/2022 [JOEL]
92309,05/30/2022,Petitioner,No Action,ML [51] CIR. 05/30/2022 [JOEL]
92309,05/10/2023,Petitioner,Accepted,REJECTED [ 51 ] MMR 01/2023 CIR. 05/10/2023 [JOEL]
92585,07/08/2022,Petitioner,No Action,ML [31] CIR. 07/10/2022 [JOEL]
92585,10/10/2023,Petitioner,Accepted,INITIATED [31] MMR 08/2023 [JOEL]
92585,10/21/2024,Petitioner,Accepted,PASSED [ 31 ] MMR 09/2024 [JOEL]
92679,07/25/2022,Petitioner,No Action,ML [69] CIR. 07/30/2022 [JOEL]
92679,07/20/2023,Regular,Accepted,RAISED [69] MMR 05/2023  CIR 07/20/2023 [JOEL]
92679,12/29/2022,Petitioner,Accepted,INITIATED [69] MMR 10/2022 [JOEL]
92679,05/23/2023,Petitioner,Accepted,PASSED [69] MMR 03/2023 [JOEL]
92679,12/12/2023,Regular,Accepted,MM CERT ISSUED 12/11/2023; PROF EXAM 07/01/2023 [JOEL]
93419,11/09/2022,Petitioner,No Action,ML [352] CIR. 02/10/2023 [JOEL]
93419,03/26/2025,Petitioner,Accepted,PASSED [ 352 ] MMR 09/2024 [JOEL]
93421,11/09/2022,Petitioner,No Action,ML [352] CIR. 11/10/2022 [JOEL]
93470,11/16/2022,Petitioner,No Action,ML [69] CIR. 11/20/2022 [JOEL]
93470,05/31/2023,Petitioner,Accepted,INITIATED [69] MMR 04/2023 [JOEL]
93470,11/24/2023,Petitioner,Accepted,PASSED [69] MMR 09/2023 [JOEL]
93470,10/03/2024,Petitioner,No Action,MM CERT ISUED 01/06/2025; PROF EXAM 07/06/2024 [ JOEL]
93470,11/30/2024,Regular,Accepted,RAISED [ 69 ] MMR 02/2024 CIR 11/30/2024 [JOEL]
93471,11/16/2022,Petitioner,No Action,ML [69] CIR. 11/20/2022 [JOEL]
93574,11/29/2022,Petitioner,No Action,ML [346] CIR. 11/30/2022 [JOEL]
93574,11/23/2023,Petitioner,Accepted,INITIATED [346]  MMR 08/2023  [JOEL]
93574,02/20/2024,Regular,Accepted,RAISED [346] MMR 01/2024 CIR 02/20/2024 [JOEL]
93574,12/05/2024,Regular,Accepted,MM CERT ISSUED 11/30/2024; PROF EXAM 02/24/2024 [JOEL]
93575,11/29/2022,Petitioner,No Action,ML [346] CIR. 11/30/2022 [JOEL]
93575,12/05/2024,Petitioner,Accepted,INITIATED & PASSED [ 346 ] MMR 04/2024 & 06/2024  [JOEL]
93601,11/29/2022,Petitioner,No Action,ML [69] CIR. 11/30/2022 [JOEL]
93601,05/31/2023,Petitioner,Accepted,INITIATED [69] MMR 04/2023 [JOEL]
93601,11/24/2023,Petitioner,Accepted,PASSED [69] MMR 09/2023 [JOEL]
93601,06/21/2024,Petitioner,No Action,MM CERT ISSUED 06/13/2024; PROF EXAM 05/25/2024 [JOEL]
93601,08/20/2024,Regular,Accepted,RAISED[69] MMR 05/2024 CIR 08/20/2024 [JOEL]
93601,10/03/2024,Regular,Accepted,IMES GRADUATE JUNE 13/14 2024 [JOEL]
93602,11/29/2022,Petitioner,No Action,ML [69] CIR. 11/30/2022 [JOEL]
93602,05/31/2023,Petitioner,Accepted,INITIATED [69] MMR 04/2023 [JOEL]
93602,11/24/2023,Petitioner,Accepted,PASSED [69] MMR 09/2023 [JOEL]
93602,06/20/2024,Regular,Accepted,RAISED [69] MMR 05/2024 CIR 06/20/2024  [JOEL]
93602,10/04/2024,Regular,Accepted,MM CERT ISSUED 01/05/2025; PROF EXAM 07/06/2024 [JOEL]
93617,12/07/2022,Petitioner,No Action,ML [458] CIR. 12/10/2022 [JOEL]
93617,04/22/2024,Petitioner,Accepted,INITIATED [448] MMR 01/2023 [JOEL]
93618,12/09/2022,Petitioner,No Action,ML [448] CIR. 12/10/2022 [JOEL]
93618,04/19/2024,Regular,Accepted,RAISED [448] MMR 10/2023 CIR 04/20/2024 [JOEL]
93619,12/09/2022,Petitioner,No Action,ML [448] CIR. 12/10/2022 [JOEL]
93619,04/19/2024,Regular,Accepted,RAISED [448] MMR 10/2023 CIR 04/20/2024 [JOEL]
93619,05/19/2025,Regular,No Action,"CO-EDITOR-IN-CHIEF, THE CABLE TOW, MY 2025 - 2026"
93620,12/09/2022,Petitioner,No Action,ML [448] CIR. 12/10/2022 [JOEL]
93620,04/22/2024,Petitioner,Accepted,INITIATED [448] MMR 01/2023 [JOEL]
93843,01/10/2023,Petitioner,No Action,ML [15] CIR. 01/10/2023 [JOEL]
93845,01/10/2023,Petitioner,No Action,ML [15] CIR. 01/10/2023 [JOEL]
93845,09/11/2024,Petitioner,Accepted,INITIATED [ 15 ] MMR 07/2024 [JOEL]
93845,05/21/2025,Petitioner,Accepted,PASSED [ 15 ] MMR 03/2025 [JOEL]
93846,01/10/2023,Petitioner,No Action,ML [15] CIR. 01/10/2023 [JOEL]
93846,11/05/2024,Petitioner,Accepted,INITIATED [ 15] MMR 09/2024 [JOEL]
93877,01/20/2023,Petitioner,No Action,ML [69] CIR. 01/20/2023 [JOEL]
93877,05/31/2023,Petitioner,Accepted,INITIATED [69] MMR 04/2023 [JOEL]
93877,11/24/2023,Petitioner,Accepted,PASSED [69] MMR 09/2023 [JOEL]
93877,07/03/2024,Petitioner,No Action,MM CERT ISSUED 01/10/2025; PROF EXAM 03/02/2024 [JOEL]
93877,11/30/2024,Regular,Accepted,RAISED [ 69 ] MMR 02/2024 CIR 11/30/2024 [JOEL]
94197,03/09/2023,Petitioner,No Action,ML [ 51 ]  CIR. 03/10/2023 [JOEL]
94197,10/31/2023,Petitioner,Accepted,PASSED [51] MMR 09/2023 [JOEL]
94197,12/29/2023,Regular,Accepted,RAISED [51] MMR 11/2023 CIR 01/10/2024 [JOEL]
94197,05/06/2024,Regular,Accepted,MM CERT ISSUED 03/13/2024; PROF EXAM 01/13/2024 [JOEL]
94198,03/09/2023,Petitioner,No Action,ML [ 51 ]  CIR. 03/10/2023 [JOEL]
94198,10/31/2023,Petitioner,Accepted,INITIATED [51] MMR 09/2023 [JOEL]
94198,08/14/2024,Petitioner,Accepted,PASSED [51] MMR 07/2024 [JOEL]
94198,10/07/2024,Regular,Accepted,RAISED [ 51 ] MMR 08/2024 CIR 10/10/2024 [JOEL]
94198,11/08/2024,Regular,Accepted,MM CERT ISSUED 01/18/2025; PROF EXAM 09/14/2024 [JOEL]
